id,name,capacity
03973, 독산2동주민센터 앞,7
03974, 안천중학교,10
03975,현대시티아울렛 가산,10
03980, 금천현대홈타운 후문 서부샛길,5
03983, 금천구청역 1번 출구,10
03984, 가산롯데아이티캐슬,5
03985, 디폴리스 지식산업센터,20
03986,청년주택 독산동점,5
03987,LG전자가산A와 가산테라타워 사이,10
03988,엘아르베뉴 102동 앞,5
03989,가산디지털단지 9번출구 인근,10
04002, 상계주공 14단지 상가 앞,10
04004, 당고개입구오거리 당현천변,10
04005, 중계2차 한화꿈에그린 101동 인근,10
04007, 노원 을지대학교 병원,9
04008, 하계 어린이 공원,10
04009, 월계프라자,20
04011, 월계 센트럴 아이파크,10
04013, 중계 롯데마트,20
04014, 당고개역 3번 출구,10
04016, 노원 마들스타디움,10
04017, 월계 청백1단지 아파트 정류장,20
04018, 상계주공15단지 버스정류소,8
04019, 상계주공10단지 버스정류소,7
04020, 중계동 성모빌딩 앞,10
04021, 중계본동 입구,10
04023, 월계역 1번 출구,10
04024, 꿈의숲 SK뷰 아파트,10
04025, 한천교 동편,10
04026, 상계주공1단지아파트,10
04027, 한내 행복발전소 옆,10
04028, 한일유앤아이아파트 105동 인근,10
04029, 청소년수련관 후문,8
04031, 청암예술학교 앞,10
04032,불암주유소 앞,10
04033, 녹천역 4번 출구 옆,9
04035, 휴플러스 수락한신아파트 101동 앞,6
04036, 하계역 6번출구,9
04037, 물넘이교,15
04039, 서울시 북부여성발전센터,10
04040, 공릉로 26길,10
04041, 공릉역3번출구,8
04042, 상계문화정보도서관,10
04043, 상계주공13단지 1301동,10
04044, 공릉산 백세문 입구,4
04045, 은하수 공원,8
04054, 창동한신아파트 버스정류소,10
04058, 다락원체육공원 전망대 입구,15
04062, 평화도봉공원 주변,9
04064, 신창아파트 입구 앞,10
04073,방아골종합사회복지관,10
04074, 도봉구육아종합지원센터(창동),10
04076, 도봉통합복지센터 뒤 중랑천 변,10
04077, 도봉제1교,6
04078, 원당공원 앞,8
04080, 창동주공19단지앞,4
04083,도봉아이나라도서관 앞,8
04084, 도봉동실내스포츠센터,10
04086, 도봉로 534,10
04087, 우이교 교차로,10
04088,김근태도서관,15
04089, 동부센트레빌 앞,10
04090,녹천교 앞 사거리,15
04091,방학역2번출구,10
04092,도봉경찰서 교차로,10
04094,도봉여성센터,6
04095,방학브라운스톤아파트,8
04096,창동역2번출구 하나은행365 앞,8
04097,숭미파출소 사거리 (쌍문동 시티프라디움 앞),8
04102, 휘경1동주민센터 앞,7
04103, 휘경sk뷰아파트 앞,10
04104, 외대앞역 교차로,10
04105, 서울교통공사사거리 교통섬,10
04107, 장안동근린공원 입구,10
04108, 답십리파크자이아파트 앞,10
04110, 용두롯데캐슬리치아파트 앞,10
04113, 한국국방연구원 앞,10
04114, 휘경여중고삼거리,10
04116, 이문e편한세상아파트 앞,10
04117, 휘경119안전센터 앞,10
04121, 서울문화재단 앞,15
04122, 청계9가교차로 앞,10
04123, 배봉초교 교차로,10
04128, 종암초등학교 뒤(새울센스빌),5
04131, 베네스트 오피스텔 앞,8
04132,이문삼익아파트 앞,10
04133,래미안허브리츠아파트 앞,7
04134,제기동 현대아파트 앞,10
04135,삼성생명 앞,18
04136,롯데캐슬SKY-L65 D동 앞,7
04137,답십리역 4번출구,10
04138,답십리 사거리,5
04139,조일빌딩 앞,7
04140,신설동역 4번출구,7
04141,우리은행장안지점 앞,6
04142,현대썬앤빌 앞,6
04143,서울동물복지지원센터 동대문,5
04144,시립대학교 박물관 앞,10
04145,청량리동 주민센터,5
04146,이삭어린이공원,7
04147,청량리역 광장,35
04152, 상도효성해링턴플레이스,10
04153, 흑석동효사정앞,10
04158, 노량진근린공원,10
04162, 노량진1동 청소년독서실,10
04167, 구로교 아래,25
04169, 신대방삼거리,10
04173, 중대후문 마을버스정류장,7
04175, 대방역2번출구,10
04177, 롯데캐슬 101동 앞,8
04178, 이수성결교회 옆,10
04179, 보라매병원역 1번출구,10
04180, 흑석동주민센터 입구,4
04181, 보라매공원역 2번출구,6
04182,보라매병원역 2번출구,10
04202, 프런트원(공덕역4번출구 앞),9
04206, 광흥창역5번출구,7
04207, 아만티호텔 앞,10
04208, 스타벅스(동교동) 앞,10
04210, 가좌행복주택 앞,7
04211, 시석빌딩 앞,8
04212, 한화오벨리스크 앞,10
04213, 마포구중앙도서관 정문 앞,15
04214, JTBC 앞,10
04216, 망원정 앞,10
04217, 한강공원 망원나들목,20
04218, 디지털매직스페이스,13
04220, 신촌 청년주택,10
04221, 솔리스타오피스텔(공덕동주민센터),13
04222, 서울디자인고등학교 앞,5
04224, 서부운전면허시험장,5
04226, 마포프레스티지자이 1,14
04233, 코오롱아파트사거리,10
04234, 에스테반,10
04238, 상암한샘빌딩앞,7
04240, 아현문화건강센터,8
04244, 당인리발전소 공원 앞,10
04246, 상수역새마을금고,5
04247, 서울서부지방법원등기국앞,10
04248, 신촌 교보빌딩,10
04253, 홍은도담도서관,5
04255, 래미안 루센티아 아파트 108동 앞,21
04264, 홍남교 버스정류장,5
04266,국민연금공단충정로사옥,9
04267, 서대문역 2번 출구,6
04269, 연희IC 남측,8
04270, 우국한마음 아파트 맞은편,5
04271, 충정로역 1번 출구,7
04272, 홍남교 사거리,7
04273, 홍연2교 사거리,7
04274, 신촌 파랑고래 입구,10
04275,농협생명본사빌딩 서관,10
04277,서대문우체국 정류소 옆,5
04278,홍은2동주민센터,5
04280,북가좌2동 주민센터,5
04281,명지대 사거리(2),10
04303, 매헌역 2번출구앞광역버스 정류장앞(22-297),8
04304, 서울고앞,10
04305, 서일스포츠센터,8
04306, 서래공원 앞,10
04307, 고투몰 gate 15옆,10
04309, 서초케이타운앞,5
04310, 염곡동(염통골) 입구,6
04312, 반포미도2차아파트 옆,10
04313, 반포종합운동장,10
04315, 이투스교육 앞,10
04316, 고속터미널역 3번출구,25
04317, 양재근린공원,5
04318, 방배역 2번 출구,5
04319, 삼성전자R&D어린이집 뒤,7
04320, 신영체르니 아파트,11
04322,서울추모공원 입구,15
04323, 내곡도서관,10
04324, 세화고등학교,5
04327, 몽마르뜨공원입구,11
04329, SC제일은행 양재동지점 앞,8
04332, 이수교차로,5
04333, 서울고등학교 건너편,5
04334, 인재개발원 데이터센터,7
04336,서울교육청 교육연수원 앞,10
04337,우면산등산로입구,10
04338,새정이마을 버스정류장 앞,5
04340,방배래미안아트힐아파트 앞,5
04341,영동1교 북단,5
04343,헌인릉 입구,5
04344,양재대로(구룡지하차도 앞),5
04345,반포역 4번출구,6
04346,장학재단빌딩 앞,7
04347,논현지하보도,10
04348,사당역 1번출구,5
04349,삼성화재서초타워,6
04350,누리숲어린이공원 앞,5
04351,서울AI허브 앞,7
04353, 코오롱디지털타워 3차앞,8
04360, 르노삼성자동차 성수사업소 앞,15
04362, 행당중학교 후문,8
04363, 신금호역 2번출구 앞,4
04367, kt 행당빌딩 앞,5
04370,성동교 사거리,9
04373, 서울숲 지식산업센터,11
04377, 우영테크노센터 앞,8
04381, 더스페이스타워 앞,8
04382, 페코텍글로벌허브빌딩 앞,7
04383, 푸조비즈타워 앞,4
04385, 용답동 우체국 주변,5
04386, 현대자동차 동부서비스센터 주변,5
04387, 성수역 1번출구 주변,8
04389,서울숲역3번출구,5
04390,신답역 1번출구,5
04393,상원삼거리 장안철교 아래,10
04394,서울시립24시간게스트하우스,2
04396,마장축산물시장 서문 인근,8
04397,마장축산물시장 북문 건너편,14
04398,유원지식산업센터 앞,12
04399,더리브 세종타워 앞,7
04401,뚝섬유수지 공영주차장,10
04406, 장곡초등학교 앞,10
04411, 동산어린이공원 앞,5
04414, 안암역 3번 출구,8
04415, 미아초교버스승강장,7
04417, 성북청소년문화의집,10
04418, 종암동 동덕여대 제2생활관 앞,8
04419, 성북구 한예종 캠퍼스 본관,6
04420, 성북구 한예종 캠퍼스 별관,6
04421, 롯데캐슬클라시아 입구 앞,10
04423,현대백화점 미아점,10
04425,하늘채코오롱아파트 앞,10
04427,동일하이빌뉴시티,10
04428,돈암동부센트레빌상가,7
04452, 삼성SDS,10
04453, 위례중앙푸르지오 201동 앞,15
04454, 위례 포레샤인 1809동 부근,15
04457, 아산병원 기숙사 부근,50
04458, 가락2동주민센터 인근,10
04460, 올림픽훼미리아파트 112동 앞,8
04461, 한양3차아파트 3동 앞,7
04462, 가락중학교 앞,8
04463, 방이역 2번 출구,10
04464, 올림픽공원 북2문 A,15
04465, 건영아파트앞 사거리,10
04468, 가락1동주민센터,15
04469, 거여동 어울림아파트 102동앞,10
04472, 송파파크데일 1단지 115동 건너편,10
04473, 마천금호어울림 1차 102동앞,10
04474, 가락현대 1차 11동 앞,10
04475, 송파파인타운 4단지 403동,10
04478, 문정근린공원2,10
04479, 문정중학교,10
04480, 가락시장 남1문 사거리,10
04481, 올림픽공원 북2문 B,25
04483, 잠실나들목4,10
04484, 잠실나루역4번출구뒤,10
04485, 잠실나루역 고가하부,10
04486, 홈플러스 잠실점,10
04488, 문현중고등학교 사이,10
04490, 송파파인타운 10단지 1005동,10
04491, 장지역 1번출구,10
04493, 마천사거리 2,10
04496, 잠실 파크리오 120동 앞,10
04497, 아시아선수촌아파트 교차로,20
04499, 세양청마루 101동 앞,10
04507, 신정제일시장,10
04508, 유원목동아파트 103동 앞,10
04509, 서울영상고교 입구,15
04510, 신정네거리역 교차로,13
04512, 목동13_14단지 사거리,15
04514, 목동성당 앞,20
04515, 동문굿모닝탑,10
04517, 성보하이드로빌딩,10
04518, 청기와빌딩,10
04519, 양원보도육교,8
04520, 대성유니드아파트,10
04522, 신곡시장,10
04523, 구립양천어르신요양센터,20
04526, 목동아파트2단지 222동 앞,10
04527, 목동신시가지아파트6단지,15
04528, 양천구청역 1번출구,8
04530, 방아다리어린이공원,10
04531, 목동아파트 613동 앞,10
04532, 목동현대아파트 후문 앞,10
04535, 목동12단지 아파트,10
04536, 양천해누리체육공원,23
04537, 서울남부지방검찰청 후문,6
04538, 양천공영차고지,10
04539, 목동7단지아파트 A상가,8
04540, 목동역 3번 출구,10
04541, 갈산문화예술센터,9
04542, 월정초 사거리,5
04543, 오목교역 6번 출구,9
04544,경창시장,8
04545,청소년음악센터,10
04546,목동운동장 주경기장,14
04547,목동역 2번출구,15
04548,신목동역 1번 출구,7
04549,목동4단지 아파트,10
04552, 코레일유통본사,10
04553, 당산삼성2차아파트,10
04555, 대림우성2차아파트,10
04556, 리버뷰신안인스빌1차 후문,10
04557, 리버뷰신안인스빌2차 후문,10
04558, 대영중고 후문,10
04559, 신길역 2번출구,10
04560, 양평동성원아파트,10
04561, 양평역 1번출구,10
04563, 여의도 은하아파트,10
04564, 63스퀘어,10
04565, 영등포 신세계백화점,10
04566, 대림성원상떼빌아파트,15
04567, 한림대학교 강남성심병원 신관,10
04569, 힐스테이트클래시안아파트,10
04571, 문래동롯데캐슬아파트,10
04573, 두산위브아파트,10
04574, 영등포시장역 포레나영등포,9
04575, 대림동 e편한세상영등포아델포레,10
04576,보라매sk뷰 108동 앞,15
04578,보라매sk뷰,10
04579, 국회의사당 본관,10
04580,국회제2의원회관,12
04581, 국회소통관,12
04582, 국회도서관,12
04583, 의정관,12
04584, 국회2문,8
04585, 국회6문,6
04588,양남사거리2,10
04589, KRX한국거래소(1),18
04591, 신길자이아파트,20
04592, 신길우성4차아파트,14
04594, 양평교 영등포대여소,15
04598, 오목교 동측 지하보도,9
04599, 대림우성아파트 사거리,15
04600, 영등포구 총괄 우체국,10
04601,양평역2번출구 뒤,10
04603, 한강GS에클라트 건너편 교통섬,10
04604, 원효로다목적체육관 앞,15
04607, 국립중앙박물관 -용산가족공원 앞,10
04608, 국립중앙박물관 정문 앞,10
04609, 파크타워 104동 앞,10
04610, 한남나인원 105동 앞,10
04611, 국제루터교회 앞,10
04612, 한남 준 JFSS 앞,8
04613, 서울갤러리아 앞,7
04615, 크라운호텔앞 버스정류소,7
04616, 신용산지하차도 앞,15
04617, 동원베네스트 건너편,6
04618, 풍전아파트 건너편,10
04619, 한강트럼프월드3차 앞,10
04620, 삼각지역 14번 출구 앞(교통섬),8
04621, 남산도서관 앞,12
04622, 한강중학교 앞 버스정류장,6
04623, 라인프랜즈이태원점 앞,10
04625, 용산공원갤러리앞,8
04627, 효창공원앞역 5번출구 옆,7
04629, 한강초교보도육교 앞,8
04632, 용산 푸르지오 파크타운 1단지 앞,6
04633, 센트럴파크타워 앞,16
04634, 이태원역 3번 출구,5
04636, 용산구꿈나무종합타운 앞,8
04637, 용산시티파크 101동 앞,10
04638, 청파동삼거리 앞,10
04639, 동빙고근린공원,10
04640, 원효로2가 교차로,8
04641, 아메리칸센터,10
04642, 용산더프라임아파트 101동 앞,10
04643,한가람아파트 앞,7
04652, 신사두산위브2차아파트 앞,10
04653, 불광역 9번 출구 맞은편,10
04657, 본 서부병원 교차로 사거리,17
04658, 녹번역1번출구앞,10
04659, 신진과학기술고등학교 버스정류장(응암시장 방면),10
04663," 불광역3,6호선 버스정류장(동명여고 방면)",10
04665, 응암역3번 출구(서부경찰서 방면),10
04667, 폭포동입구 교차로,10
04668, 기자촌사거리 B,10
04671, 청구성심병원 앞,10
04672, 준빌딩 앞,10
04674, 녹번역e편한세상 캐슬 정문 앞,10
04676, 갈현1동 주민센터,9
04677, 백련산 SK뷰 아이파크 해모로 아파트 앞,10
04678, 백련산로 녹번센트레빌,10
04681,박석고개(은평소방서) 앞,6
04683, 은평 성모병원 사거리,10
04684, 응암2동주민센터 버스정류장(영락중학교 방면),10
04685, DMC역 5번 출구(수색역 방향),25
04686, 우물골 근린공원,7
04687, 역촌센트레빌아파트 101동 앞,10
04689,은평서해그랑블아파트앞,10
04690,은평뉴타운폭포동 힐스테이트4단지,5
04693,수색감리교회,6
04703, 쌍용아파트2단지 정문,8
04705, 웰니스센터(민방위교육장 앞),6
04707, 청계3가 사거리,5
04708, 조계사앞사거리,6
04710, 자교교회 앞,8
04711, 올림픽기념 국민생활관 로터리,10
04713, 현대 뜨레비앙 아파트 앞,7
04715, 돈의문 박물관 마을,15
04718, 광화문역 6번출구 옆 A,10
04719, 종로문화원 건너편,15
04721,통인시장 정자,8
04752, 삼성사이버빌리지아파트,7
04753, 시청역 10번출구,10
04760, 서울역 7번출구,10
04761, 중부경찰서앞사거리 건너편,10
04762, 국제빌딩,10
04765, 동대문디자인플라자,20
04766, 서소문성지역사박물관,23
04772, 중앙일보,10
04774, 을지로입구역 8번출구,9
04775, 을지로지하쇼핑센터,10
04776, 신세계면세점,10
04777, 약수동 주민센터,8
04781, 브라운스위트레지던스,10
04782, 서소문역사공원,10
04784, 중부경찰서앞 사거리,10
04785, 롯데시티호텔,8
04791, 명동역9번 출구,10
04792, 퇴계로4가 교차로(중구청),10
04793, 동대문역사문화공원역 5번출구,10
04794, 서울역 서부교차로(3),8
04796, 부산은행,10
04797, KG타워 앞,13
04798, 황학동롯데캐슬,10
04800, 필동 삼거리,5
04801, 충정로역 2호선(엘리베이터 앞),5
04802, 새우개마을,8
04803, 상봉2동 주민센터 앞,5
04804, 동서울농협 앞,9
04807, 라코지스테이 앞,8
04808, 신내2동 주민센터 앞,8
04809," 동성1,2차 아파트 앞",8
04811, 한양수자인아파트 앞,10
04812, 묵동 이마트 앞,10
04813, 망우지구대,10
04815, 중랑데시앙플렉스 앞,8
04819, 면목동 새싹어린이공원 앞,10
04820, 망우역 2번 출구,8
04823, 방정환교육지원센터 옆,8
04824, 상봉신협 앞,7
04825, 신내동 벽산아파트 후문 앞,8
04826, 홈플러스 면목점,8
04827, 신내SK V1센터 앞,20
04828, 신내동 한살림 중랑지구 앞,5
04829, 신내동 한살림 중랑지구 건너편,5
04830, 신내 우디안 111동 앞,7
04834, 용마복지센터 앞,8
04835, 망우동 본죽 앞,7
04836, 양원역 1번 출구,15
04837, 양원지구 힐데스하임 앞,14
04838,동원사거리 행복오피스텔 앞,7
04840, 서울시 북부병원 앞,7
04841,중화수경공원,15
04842,면목라온프라이빗 아파트,20
04843,봉화산역 4번 출구,8
04845,신내역금강펜테리움센트럴파크,10
04846,상봉동양엔파트 앞,7
04847,신내역시티프라디움 앞,5
04852, 서울복합물류 게이트 1,10
04854, 가락시장역 2번 출구,10
04855, 거여5단지 503동 앞,10
04856, 올림픽공원 서1문 앞,10
04857, 올림픽공원 장미광장,15
04859, 잠실나루 나들목,15
04860, 가락쌍용2차아파트 103동,7
04862, 성내교 남단,10
04863, 잠실나들목5,7
04864, 송파사거리,10
04865, 한성백제역 1번출구 뒤,5
04867, 가락대림아파트 앞,10
04868, 석촌호수 서호 남단,10
04870, 몽촌토성역 3번 출구,10
04871, 오금동 대림아파트 정문,7
04872, 개롱역 3번 출구 뒤,7
04873, 개롱역사거리 2번 출구,7
04874, 탄천1교 하부보도,10
04875, 위례포레샤인13단지,4
04879, 마천청소년센터,5
04880, 송파청소년센터,9
04881, 거여동사거리 송파둘레길 입구,5
04882, 위례포레샤인18단지 1802동,5
04883, 위례포레샤인18단지 1812동,10
04884, H비즈니스파크,16
04885, 가든파이브 리빙관,8
04886, 배명고등학교 건너편,6
04887, 호돌이상가,6
04888, 둔촌오륜역 2번출구,10
04889, 마천역 1번 출구 인근②,14
04891, 위례포레나송파,10
04892, 성내유수지 체육공원,18
04893, 문정법조단지12,6
04895, 위례포레샤인15단지 상가,6
04896, 위례포레샤인15단지,10
04897, 잠실주공5단지1,15
04901,KT&G타워 옆(상상마당 대치아트홀),6
04902, 구역삼세무서 교차로,6
04903, 신사스퀘어,6
04905, 강남경찰서,10
04906, 섬유센터 앞,10
04907, 극동스포츠 앞,5
04908, SB타워 앞,5
04909, 노보텔 앰배서더 앞,6
04913, 레베쌍트 빌딩 앞,7
04914, 도심공항타워 앞,6
04915, 영동중앙교회 버스정류장,6
04916, 청담역 1번출구,5
04917,일원에코파크 주차장,5
04918,매봉역 1번출구,5
04919,학여울역사거리(은마아파트),6
04923,수협대치동지점,9
04924,논현동가구거리,8
04925,청담백영빌딩 앞,7
04926,대치우성아파트 사거리,10
04928,교수마을 입구,10
04929,파스쿠찌 청담사거리점 앞,6
04930,학여울역 1번 출구,10
04931,디에이치퍼스티어아이파크 124동 앞,8
04932,개포래미안포레스트 130동 맞은편,10
04935,도곡삼성래미안,8
04936,SK텔레콤(T1) 인근,8
04937,개포래미안포레스트126동 앞,5
04938,LH수서2단지 201동 앞,10
04939,도산공원,5
04940,한강버스 압구정 선착장,30
04941,압구정로 11길,10
04942,율현삼거리,10
04951, 강동농협 버스정류소 앞(광채빌라),5
04952,천호시장 버스정류소 옆,5
04953,세양청마루 아파트 앞,10
04954,신명초등학교 건너편,15
04956,암사역사공원역 1번출구,5
04957,신명초교 교차로,10
04958,고덕래미안힐스테이트 아파트 211동,10
04959,암사역사공원역 3번출구,10
04960,고덕비즈밸리 지식산업센터 A,15
04962,고덕비즈밸리 디엠스퀘어 앞(재요청),10
04964,암사역사공원역1번출구 A,10
04965,고덕비즈밸리 쿠쿠강동빌딩,15
04968,강동구 자원순환센터,10
05052, 마곡역 7번출구,25
05053, 신마곡벽산블루밍메트로오피스텔앞,25
05055, 마곡역5번출구앞,7
05057, 마곡역4번출구,14
05059, 화곡2동주민센터,7
05061, 우장산동 가곡어린이공원앞,10
05064, 양천향교역8번출구,15
05065, 허준박물관삼거리,10
05066, 아망떼마곡전시장,25
05067, 주원 리젠트 앞,8
05070, 마곡13단지힐스테이트마스터 후문(1320동 앞),15
05072, 김포공항입구 교통섬,10
05073, 우장산역 헤링턴타워 앞,6
05074," 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",10
05075, 등촌역 1번출구,10
05076, 메이필드호텔앞,16
05078, 왈도강서캠퍼스 앞,10
05080, 가양역 1번출구,10
05082, 가양역 7번출구,9
05084, 강서우체국,10
05086, 가양테크노타운,8
05087, 연세강서빌딩,8
05088, 등촌역 센터스퀘어,16
05089, LG사이언스파크 E10동,40
05090, 대상연구소,10
05091, 보타닉파크타워2,8
05095,원당근린공원,9
05096,LG사이언스파크 E14동,57
05097,LG사이언스파크 E2동,40
05098,LG사이언스파크 W4동,20
05099,LG사이언스파크 E7동,40
05100,강서도로사업소,2
05151,진넥스베르디엠 앞,5
05152,이스트폴 105동방면입구,9
05153,한강버스 뚝섬 선착장,30
05154,광진구청 앞,10
05155,광진경찰서 앞,5
05301, 상계주공1단지 버스정류장 옆(대원빌딩 앞),4
05305, 대륜E&S 서울지사 앞,10
05308, 상계신동아아파트,5
05309, 월계 롯데캐슬아파트 뒤,5
05310, 목련아파트,9
05311, 주공601동 상가 노원지하보도 앞,5
05313, 중계주공2단지 앞,5
05314, 월계1동주민센터 앞,6
05315, 당고개역 앞,5
05317,공릉동 신도1차 아파트 뒤,5
05318, 극동의 푸른별 아파트 뒤(중계4동주민센터 앞),10
05319,연해피빌 앞,10
05320,한국스포츠정책과학원 앞,18
05321,불암아파트 앞,5
05322,노원성당 앞,5
05323,하계역 4번출구 앞,13
05325,상계주공7단지 아파트 앞,10
05326,대진고교앞 교차로,10
05327,태릉선수촌 앞,10
05328,롯데캐슬시그니처 아파트 앞,10
05329,상계주공15단지 1509동 앞,10
05330,구립수락노인복지관,15
05331,공릉동 풍림아파트 112동 앞,5
05332,마들역 4번 출구,11
05333,노원역 9번-10번 출구 앞,10
05334,화랑대역 3번 출구,8
05335,하계역 1번 출구,13
05336,월계 고등학교 앞,10
05337,태강릉 앞,15
05338,상계초교 입구 교차로,6
05339,은빛1단지 아파트 앞,10
05341,공릉동효성아파트 앞,10
05342,상계공원 입구,8
05503, 마포아트센터 앞,5
05504,아현교회,7
05506,월드컵참누리아파트,10
05507,아현래미안푸르지오아파트 104동 앞,10
05508,성산유수지공원,8
05509,신석초교 앞,9
05513,마포음식문화거리,10
05514,공덕역 1번출구,10
05515,한강버스 망원 선착장,30
05601,감정평가사 회관 앞,10
05602,레미안 신반포 리오센트 후문,5
05651,한강버스 옥수 선착장,20
05751, 송파여성축구장,10
05752, 풍납백제문화공원 옆 인근,6
05753, 호반써밋,9
05756, 극동아파트,10
05758, 올림픽선수기자촌아파트 123동 근처,10
05759, 풍납근린공원,6
05760, 풍납사거리 성내유수지,8
05761, 버섯분수대,10
05763, 세륜초등학교 건너편,10
05764, 한국체육대학교,8
05765, 삼전동주민센터 건너편,12
05766,북위례1,15
05767,북위례2,15
05768,방이삼거리,12
05773,송파시그니처롯데캐슬,12
05774,가락본동주민센터 인근,10
05775,가락시장역 5번출구,10
05777,호반써밋12단지,11
05778,북위례3,15
05779,나래교,8
05780,송파세무서,10
05781,올림픽공원 수영장,14
05782,오금현대아파트 상가입구 앞,5
05783,성내5교 2,7
05784,한강버스 잠실 선착장,30
05785,한림연예 예술고등학교,20
05851, 도림천 건널목 위,15
05852, 대림동현대2차 201동 앞,7
05853, 여의도역2번출구 앞,10
05854, 신한금융투자 앞,26
05855, 하이투자증권 앞,31
05857, U레지던스 앞,15
05858, 영등포역5번출구,10
05859, 여의도 삼부아파트,10
05860,어울림병원 앞,10
05861,보라주유소 앞,10
05862,당산역11번출구,14
05864,장훈고 앞,8
05865,더리브오피스텔 앞,10
05866,포레나 당산,8
05867,H타워 앞,10
05868,로프트시티오피스텔,6
05869,영등포아트홀 앞,10
05870,LG트윈타워 앞,10
05871,건영상가 앞,13
05872,서경팰리스 앞,7
05876,에이스하이테크시티 4동 앞,10
05877,문래동 꽃밭정원,10
05878,우리은행 앞,20
05879,국회도서관 2문 앞,8
05880,국회박물관,7
05881,세계청소년NGO교육문화원,7
05882,휴젠느,7
05883,영문초사거리,8
05884,GS강서타워,8
05885,신정교하부,10
05886,신풍역 2번출구,10
05887,나루마을 마당공원,12
05888,여의도성당,7
05889,의원회관 출입구 앞,10
05890,여의나루역 3번출구,11
05891,한강버스 여의도 선착장,30
05892,국회의사당 본관 좌측,7
05893,한국산업은행,10
05894,영등포세무서,10
05895,생각공장 당산,15
05896,영드포구청역 6번출구,7
06053, 중부세무서 앞,5
06054,청구e편한세상아파트 113동 앞,5
06055,한국경제,8
06057,을지로5가(방산시장),6
06058,서울도시건축전시관 옆,10
06059,덕수중학교,8
06060,신한은행 본점,8
06061,충무아트센터,10
06062,서울역 파출소,10
06063,NH농협은행(신당역 6번출구),6
06171,월드빌딩 앞,12
06172,가양5단지아파트,10
06173,서울자동차운전전문학원,10
06176,유광사 여성병원 앞,7
06177,마곡롯데캐슬르웨스트,10
06178,마스터밸류에이스 지식산업센터,10
06180,양천향교역 3번출구(1),9
06182,오스템임플란트 비전타워,10
06183,K스퀘어 마곡,10
06184,한강버스 마곡 선착장,32
06185,가양나들목,8
06187,마곡 119 안전센터 맞은편,12
06188,금호아파트,10
06189,데시앙 플렉스 지식산업센터,11
06190,마곡광장(마곡나루역 5번출구),10